repo,metric,date,value,source
https://github.com/repository-settings/app,stars,2023-05-22,803,wayback
https://github.com/repository-settings/app,stars,2023-09-02,829,wayback
https://github.com/repository-settings/app,stars,2024-01-13,868,wayback
https://github.com/repository-settings/app,stars,2024-02-02,868,wayback
https://github.com/repository-settings/app,stars,2024-04-04,885,wayback
https://github.com/repository-settings/app,stars,2024-05-02,890,wayback
https://github.com/repository-settings/app,stars,2024-06-06,897,wayback
https://github.com/repository-settings/app,stars,2024-08-26,921,wayback
https://github.com/repository-settings/app,stars,2024-09-22,922,wayback
https://github.com/repository-settings/app,stars,2024-12-29,944,wayback
https://github.com/repository-settings/app,stars,2025-01-30,953,wayback
https://github.com/repository-settings/app,stars,2025-02-24,961,wayback
https://github.com/repository-settings/app,stars,2025-03-27,969,wayback
https://github.com/repository-settings/app,stars,2025-05-17,981,wayback
https://github.com/repository-settings/app,stars,2025-06-15,985,wayback
https://github.com/repository-settings/app,stars,2025-07-26,991,wayback
https://github.com/repository-settings/app,stars,2026-01-10,1013,wayback
https://github.com/repository-settings/app,stars,2026-02-05,1021,wayback
https://github.com/repository-settings/app,stars,2026-03-06,1026,wayback
https://github.com/repository-settings/app,stars,2026-04-25,1039,wayback
https://github.com/repository-settings/app,stars,2026-06-10,1043,wayback
https://github.com/repository-settings/app,stars,2026-08-16,1047,sample
https://github.com/repository-settings/app,stars,2026-08-18,1048,sample
https://github.com/repository-settings/app,stars,2026-08-25,1049,sample
https://github.com/repository-settings/app,stars,2026-09-01,1051,sample
https://github.com/semantic-release/semantic-release,commit,2026-08-16,2026-08-05,sample
https://github.com/semantic-release/semantic-release,release,2026-08-16,2026-08-07,sample
https://github.com/semantic-release/semantic-release,release_source,2026-08-16,tag,sample
https://github.com/semantic-release/semantic-release,stars,2014-09-15,0,created
https://github.com/semantic-release/semantic-release,stars,2016-12-25,2063,wayback
https://github.com/semantic-release/semantic-release,stars,2017-01-25,2140,wayback
https://github.com/semantic-release/semantic-release,stars,2017-03-02,2238,wayback
https://github.com/semantic-release/semantic-release,stars,2017-04-07,2325,wayback
https://github.com/semantic-release/semantic-release,stars,2017-07-29,2737,wayback
https://github.com/semantic-release/semantic-release,stars,2017-08-20,2800,wayback
https://github.com/semantic-release/semantic-release,stars,2017-09-13,2933,wayback
https://github.com/semantic-release/semantic-release,stars,2017-10-28,3195,wayback
https://github.com/semantic-release/semantic-release,stars,2017-11-13,3273,wayback
https://github.com/semantic-release/semantic-release,stars,2017-12-04,3367,wayback
https://github.com/semantic-release/semantic-release,stars,2018-01-05,3478,wayback
https://github.com/semantic-release/semantic-release,stars,2018-02-04,3653,wayback
https://github.com/semantic-release/semantic-release,stars,2018-05-12,4237,wayback
https://github.com/semantic-release/semantic-release,stars,2018-06-11,4410,wayback
https://github.com/semantic-release/semantic-release,stars,2018-08-22,5012,wayback
https://github.com/semantic-release/semantic-release,stars,2018-09-25,5338,wayback
https://github.com/semantic-release/semantic-release,stars,2018-10-11,5484,wayback
https://github.com/semantic-release/semantic-release,stars,2018-11-13,5730,wayback
https://github.com/semantic-release/semantic-release,stars,2018-12-18,5984,wayback
https://github.com/semantic-release/semantic-release,stars,2019-01-09,6147,wayback
https://github.com/semantic-release/semantic-release,stars,2019-02-22,6482,wayback
https://github.com/semantic-release/semantic-release,stars,2019-03-22,6684,wayback
https://github.com/semantic-release/semantic-release,stars,2019-05-01,7005,wayback
https://github.com/semantic-release/semantic-release,stars,2019-06-01,7230,wayback
https://github.com/semantic-release/semantic-release,stars,2019-08-19,7695,wayback
https://github.com/semantic-release/semantic-release,stars,2019-11-05,8293,wayback
https://github.com/semantic-release/semantic-release,stars,2019-12-12,8559,wayback
https://github.com/semantic-release/semantic-release,stars,2020-01-08,8721,wayback
https://github.com/semantic-release/semantic-release,stars,2020-03-05,9177,wayback
https://github.com/semantic-release/semantic-release,stars,2020-04-14,9473,wayback
https://github.com/semantic-release/semantic-release,stars,2020-05-31,9874,wayback
https://github.com/semantic-release/semantic-release,stars,2020-07-01,10152,wayback
https://github.com/semantic-release/semantic-release,stars,2020-08-10,10449,wayback
https://github.com/semantic-release/semantic-release,stars,2020-09-06,10622,wayback
https://github.com/semantic-release/semantic-release,stars,2020-10-15,10936,wayback
https://github.com/semantic-release/semantic-release,stars,2020-11-02,11042,wayback
https://github.com/semantic-release/semantic-release,stars,2020-12-15,11389,wayback
https://github.com/semantic-release/semantic-release,stars,2021-01-10,11555,wayback
https://github.com/semantic-release/semantic-release,stars,2021-02-01,11758,wayback
https://github.com/semantic-release/semantic-release,stars,2021-03-04,12057,wayback
https://github.com/semantic-release/semantic-release,stars,2021-04-11,12398,wayback
https://github.com/semantic-release/semantic-release,stars,2021-05-04,12560,wayback
https://github.com/semantic-release/semantic-release,stars,2021-06-07,12870,wayback
https://github.com/semantic-release/semantic-release,stars,2021-07-02,13082,wayback
https://github.com/semantic-release/semantic-release,stars,2021-08-02,13308,wayback
https://github.com/semantic-release/semantic-release,stars,2021-09-01,13587,wayback
https://github.com/semantic-release/semantic-release,stars,2021-10-06,13806,wayback
https://github.com/semantic-release/semantic-release,stars,2021-11-03,14037,wayback
https://github.com/semantic-release/semantic-release,stars,2021-12-07,14283,wayback
https://github.com/semantic-release/semantic-release,stars,2022-01-01,14430,wayback
https://github.com/semantic-release/semantic-release,stars,2022-02-02,14682,wayback
https://github.com/semantic-release/semantic-release,stars,2022-03-05,14911,wayback
https://github.com/semantic-release/semantic-release,stars,2022-04-02,15140,wayback
https://github.com/semantic-release/semantic-release,stars,2022-05-03,15377,wayback
https://github.com/semantic-release/semantic-release,stars,2022-06-01,15590,wayback
https://github.com/semantic-release/semantic-release,stars,2022-07-13,15889,wayback
https://github.com/semantic-release/semantic-release,stars,2022-08-09,16096,wayback
https://github.com/semantic-release/semantic-release,stars,2022-09-02,16273,wayback
https://github.com/semantic-release/semantic-release,stars,2022-10-01,16472,wayback
https://github.com/semantic-release/semantic-release,stars,2022-11-01,16659,wayback
https://github.com/semantic-release/semantic-release,stars,2022-12-07,16843,wayback
https://github.com/semantic-release/semantic-release,stars,2023-01-01,16990,wayback
https://github.com/semantic-release/semantic-release,stars,2023-02-01,17170,wayback
https://github.com/semantic-release/semantic-release,stars,2023-03-06,17404,wayback
https://github.com/semantic-release/semantic-release,stars,2023-04-04,17608,wayback
https://github.com/semantic-release/semantic-release,stars,2023-05-06,17825,wayback
https://github.com/semantic-release/semantic-release,stars,2023-06-01,17985,wayback
https://github.com/semantic-release/semantic-release,stars,2023-07-04,18164,wayback
https://github.com/semantic-release/semantic-release,stars,2023-08-01,18342,wayback
https://github.com/semantic-release/semantic-release,stars,2023-09-17,18621,wayback
https://github.com/semantic-release/semantic-release,stars,2023-10-10,18738,wayback
https://github.com/semantic-release/semantic-release,stars,2023-11-04,18870,wayback
https://github.com/semantic-release/semantic-release,stars,2023-12-01,19046,wayback
https://github.com/semantic-release/semantic-release,stars,2024-01-01,19185,wayback
https://github.com/semantic-release/semantic-release,stars,2024-02-02,19354,wayback
https://github.com/semantic-release/semantic-release,stars,2024-03-24,19608,wayback
https://github.com/semantic-release/semantic-release,stars,2024-04-04,19665,wayback
https://github.com/semantic-release/semantic-release,stars,2024-05-01,19818,wayback
https://github.com/semantic-release/semantic-release,stars,2024-06-06,19992,wayback
https://github.com/semantic-release/semantic-release,stars,2024-07-08,20160,wayback
https://github.com/semantic-release/semantic-release,stars,2024-08-04,20305,wayback
https://github.com/semantic-release/semantic-release,stars,2024-09-05,20467,wayback
https://github.com/semantic-release/semantic-release,stars,2024-10-02,20636,wayback
https://github.com/semantic-release/semantic-release,stars,2024-11-04,20804,wayback
https://github.com/semantic-release/semantic-release,stars,2024-12-02,20968,wayback
https://github.com/semantic-release/semantic-release,stars,2025-01-03,21176,wayback
https://github.com/semantic-release/semantic-release,stars,2025-02-01,21341,wayback
https://github.com/semantic-release/semantic-release,stars,2025-03-04,21528,wayback
https://github.com/semantic-release/semantic-release,stars,2025-04-01,21670,wayback
https://github.com/semantic-release/semantic-release,stars,2025-05-01,21850,wayback
https://github.com/semantic-release/semantic-release,stars,2025-06-02,22017,wayback
https://github.com/semantic-release/semantic-release,stars,2025-07-11,22219,wayback
https://github.com/semantic-release/semantic-release,stars,2025-08-06,22351,wayback
https://github.com/semantic-release/semantic-release,stars,2025-09-02,22485,wayback
https://github.com/semantic-release/semantic-release,stars,2025-10-04,22624,wayback
https://github.com/semantic-release/semantic-release,stars,2025-11-16,22911,wayback
https://github.com/semantic-release/semantic-release,stars,2025-12-02,22983,wayback
https://github.com/semantic-release/semantic-release,stars,2026-01-01,23127,wayback
https://github.com/semantic-release/semantic-release,stars,2026-02-02,23253,wayback
https://github.com/semantic-release/semantic-release,stars,2026-03-01,23369,wayback
https://github.com/semantic-release/semantic-release,stars,2026-04-09,23534,wayback
https://github.com/semantic-release/semantic-release,stars,2026-05-04,23621,wayback
https://github.com/semantic-release/semantic-release,stars,2026-06-01,23731,wayback
https://github.com/semantic-release/semantic-release,stars,2026-07-03,23859,wayback
https://github.com/semantic-release/semantic-release,stars,2026-08-05,23945,wayback
https://github.com/semantic-release/semantic-release,stars,2026-08-16,23977,sample
https://github.com/semantic-release/semantic-release,stars,2026-08-18,23988,sample
https://github.com/semantic-release/semantic-release,stars,2026-08-25,24003,sample
https://github.com/semantic-release/semantic-release,stars,2026-09-01,24012,sample
